country;hhid;year;grappe;menage;vague;PanelHH;logem;mur;toit;sol;eauboi_ss;eauboi_sp;elec_ac;elec_ur;elec_ua;ordure;toilet;eva_toi;eva_eau;s11q33;s11q37;tv;fer;frigo;cuisin;ordin;decod;car;superf;grosrum;petitrum;porc;lapin;volail;sh_id_demo;sh_co_natu;sh_co_eco;sh_id_eco;sh_co_vio;sh_co_oth
MLI;677012;2021;677;12;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;4;5;0;0;0;0;0;0;0;1.61347842216492;2;0;0;0;0;0;1;0;0;0;0
MLI;681001;2021;681;1;2;1;2;1;1;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;3.41220927238464;2;0;0;0;0;0;0;0;0;0;0
MLI;681002;2021;681;2;2;1;2;1;1;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;1.59799122810364;2;0;0;0;0;0;0;0;0;0;0
MLI;681003;2021;681;3;2;1;2;1;1;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;2.40187406539917;4;0;0;0;0;0;0;0;0;0;0
MLI;681004;2021;681;4;2;1;2;1;1;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;2.82644486427307;4;0;0;0;0;0;0;0;0;0;0
MLI;681005;2021;681;5;2;1;2;1;0;0;1;1;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;1.96221053600311;1;0;0;0;8;0;1;0;0;0;0
MLI;681006;2021;681;6;2;1;2;1;0;0;1;1;0;0;1;1;0;0;0;4;3;1;0;0;0;0;0;0;1.96685266494751;7;16;0;0;6;0;1;0;0;1;0
MLI;681007;2021;681;7;2;1;2;1;0;1;1;1;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;0.775656521320343;8;8;0;0;12;0;1;0;0;1;0
MLI;681008;2021;681;8;2;1;2;1;0;0;1;1;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;1.41353070735931;4;0;0;0;9;0;1;0;0;1;0
MLI;681009;2021;681;9;2;1;2;1;0;1;1;1;0;0;1;0;0;0;0;4;3;1;0;0;0;0;0;0;2.44160032272339;25;25;0;0;3;0;1;0;0;0;0
MLI;681010;2021;681;10;2;1;2;1;0;1;1;1;0;0;0;0;0;0;0;4;5;0;0;0;0;0;0;0;0.902091562747955;10;13;0;0;0;0;1;0;0;0;0
MLI;681011;2021;681;11;2;1;2;1;0;1;1;1;0;0;1;0;0;1;0;4;3;1;0;0;0;0;0;0;2.26208186149597;7;0;0;0;0;0;1;0;0;0;0
MLI;681012;2021;681;12;2;1;2;1;0;0;1;1;0;0;0;0;0;1;0;4;5;0;0;0;0;0;0;0;2.43121981620789;4;0;0;0;0;0;1;0;0;0;0
MLI;684001;2021;684;1;1;1;2;1;0;0;1;1;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;5.27530896663666;4;8;0;0;0;0;1;0;0;0;0
MLI;684002;2021;684;2;1;1;2;1;0;0;1;1;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;2;12;10;0;0;19;0;1;0;0;0;0
MLI;684003;2021;684;3;1;1;2;1;0;0;1;1;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;3.20674180984497;0;2;0;0;0;0;1;0;0;0;0
MLI;684004;2021;684;4;1;1;2;1;0;0;1;1;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;3.2858806848526;;;;;;0;1;0;0;0;0
MLI;684005;2021;684;5;1;1;2;1;0;0;1;1;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;11.8718152046204;4;0;0;0;0;0;0;0;1;0;0
MLI;684006;2021;684;6;1;1;2;1;0;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;13.4137110710144;;;;;;0;0;0;1;0;0
MLI;684007;2021;684;7;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;17.8591914176941;;;;;;1;1;0;1;0;0
MLI;684008;2021;684;8;1;1;2;1;0;1;1;1;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;14.6426820755005;0;1;0;0;0;0;0;0;1;0;0
MLI;684009;2021;684;9;1;1;2;1;0;0;1;1;0;0;1;0;0;0;0;4;3;1;0;0;0;0;0;0;19.2480795383453;;;;;;0;0;0;0;0;0
MLI;684010;2021;684;10;1;1;2;1;0;1;1;1;0;0;1;1;0;0;0;4;3;1;0;0;0;0;1;0;15.8067388534546;0;9;0;0;0;1;0;0;0;1;0
MLI;684011;2021;684;11;1;1;2;1;0;1;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;9.035395860672;;;;;;1;0;0;0;0;0
MLI;684012;2021;684;12;1;1;2;1;0;0;1;1;0;0;1;0;1;0;0;4;3;0;0;0;0;0;0;0;10.8262650966644;;;;;;0;0;0;0;0;0
MLI;685001;2021;685;1;1;1;2;1;0;0;1;1;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;4;3;2;0;0;0;0;0;0;0;0;0
MLI;685002;2021;685;2;1;1;2;1;0;0;1;1;0;0;1;1;0;0;0;4;2;0;0;0;0;0;0;0;;;;;;;1;0;0;0;0;0
MLI;685003;2021;685;3;1;1;2;1;0;0;1;1;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;3;0;2;0;0;0;0;1;0;0;0;0
MLI;685004;2021;685;4;1;1;2;1;0;0;1;1;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;2.5;3;6;0;0;0;0;1;0;0;0;0
MLI;685005;2021;685;5;1;1;2;1;0;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;5.70299386978149;5;4;0;0;0;1;1;0;0;0;0
MLI;685006;2021;685;6;1;1;2;1;0;1;1;1;0;0;1;0;0;0;0;4;3;1;0;0;0;0;0;0;2.75;0;14;0;0;2;0;1;0;0;0;0
MLI;685007;2021;685;7;1;1;2;1;0;1;1;1;0;0;1;0;0;0;0;4;3;1;0;0;0;0;1;0;17.6205072402954;5;32;0;0;8;1;1;0;0;0;0
MLI;685008;2021;685;8;1;1;2;1;0;1;1;1;0;0;1;0;0;0;0;4;3;1;0;0;0;0;0;0;7.61495411396027;20;0;0;0;0;0;0;0;0;0;0
MLI;685009;2021;685;9;1;1;2;1;0;1;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;2;;;;;;0;1;0;0;1;0
MLI;685010;2021;685;10;1;1;2;1;0;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;4.28999990224838;;;;;;0;1;1;1;0;0
MLI;685011;2021;685;11;1;1;2;1;0;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;1.80000001192093;;;;;;0;1;0;0;0;0
MLI;685012;2021;685;12;1;1;2;1;0;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;5.55999994277954;0;7;0;0;0;0;1;0;0;0;0
MLI;688001;2021;688;1;1;1;2;1;0;0;0;0;0;0;1;1;0;0;0;4;3;1;0;0;0;0;1;0;1;;;;;;0;1;1;0;0;0
MLI;688002;2021;688;2;1;1;2;1;0;0;0;0;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;1;4;7;0;0;0;0;1;1;0;0;0
MLI;688003;2021;688;3;1;1;3;1;0;1;1;1;0;0;0;0;0;0;0;4;5;1;0;0;0;0;1;0;;;;;;;0;0;1;0;0;0
MLI;688004;2021;688;4;1;1;2;1;0;0;1;1;0;0;1;1;0;0;0;4;3;1;0;0;0;0;1;0;;;;;;;0;0;1;0;0;0
MLI;688005;2021;688;5;1;1;2;1;0;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;688006;2021;688;6;1;2;2;1;0;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;4.4495894908905;;;;;;0;1;0;0;0;0
MLI;688007;2021;688;7;1;1;2;1;0;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;18.0375584363937;;;;;;0;1;0;0;0;0
MLI;688008;2021;688;8;1;1;2;1;0;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;10.0665376186371;;;;;;0;1;0;0;0;0
MLI;688009;2021;688;9;1;2;2;1;0;1;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;6.94160199165344;8;7;0;0;0;1;0;0;0;0;0
MLI;688010;2021;688;10;1;1;2;1;0;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;688011;2021;688;11;1;2;1;0;0;0;0;0;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;7.44392347335815;2;10;0;0;0;0;0;0;0;0;0
MLI;688012;2021;688;12;1;1;2;1;0;1;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;7.22752618789673;0;0;0;0;0;0;1;0;0;0;0
MLI;689001;2021;689;1;2;1;2;1;0;0;1;1;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;3.02084732055664;4;0;0;0;0;0;0;0;0;0;0
MLI;689002;2021;689;2;2;1;2;1;1;0;1;1;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;2.45228028297424;3;0;0;0;0;0;0;0;0;0;0
MLI;689003;2021;689;3;2;1;2;1;0;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;2.44160032272339;4;0;0;0;0;0;0;0;0;0;0
MLI;689004;2021;689;4;2;1;2;1;1;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;2.83754706382751;3;0;0;0;0;0;0;0;0;0;0
MLI;689005;2021;689;5;2;1;2;1;0;1;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;4.71159946918488;4;6;0;0;8;0;1;0;0;0;0
MLI;689006;2021;689;6;2;1;2;1;0;1;1;1;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;11.9197931289673;9;7;0;0;13;0;1;0;0;0;0
MLI;689007;2021;689;7;2;1;2;1;0;1;0;0;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;1.74286091327667;2;11;0;0;0;0;1;0;0;0;0
MLI;689008;2021;689;8;2;1;2;1;0;1;1;1;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;5.83966135978699;5;6;0;0;0;0;1;0;0;0;0
MLI;689009;2021;689;9;2;1;2;1;0;1;1;1;0;0;1;0;0;1;0;4;3;0;0;0;0;0;0;0;5.82488632202148;7;2;0;0;17;0;1;0;0;0;0
MLI;689010;2021;689;10;2;1;2;1;0;1;1;1;0;0;1;0;0;0;0;4;3;1;0;0;0;0;0;0;5.72823619842529;2;5;0;0;0;0;1;0;0;0;0
MLI;689011;2021;689;11;2;1;2;1;0;0;0;0;0;0;0;0;0;1;0;4;5;0;0;0;0;0;0;0;3.37579035758972;3;13;0;0;0;0;1;0;0;0;0
MLI;689012;2021;689;12;2;1;2;1;0;1;0;0;0;0;1;0;0;1;0;4;3;0;0;0;0;0;0;0;3.59189814329147;;;;;;0;1;0;0;0;0
MLI;691001;2021;691;1;2;1;4;1;0;0;1;1;0;0;0;0;0;0;0;4;6;0;0;0;0;0;0;0;1.35603070259094;0;4;0;0;10;0;1;1;0;1;0
MLI;691002;2021;691;2;2;1;2;1;0;0;1;1;0;0;0;0;0;0;0;4;6;0;0;0;0;0;0;0;0.532937169075012;0;1;0;0;0;0;1;1;0;1;0
MLI;691003;2021;691;3;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;4;6;0;0;0;0;0;0;0;3.40351557731628;3;3;0;0;0;0;1;1;0;1;0
MLI;691004;2021;691;4;2;1;2;1;0;0;1;1;0;0;0;0;0;0;0;4;6;0;0;0;0;0;0;0;5.12929821014404;5;8;0;0;0;0;1;1;0;1;0
MLI;691005;2021;691;5;2;1;2;1;0;0;1;1;0;0;0;1;0;0;0;4;5;0;0;0;0;0;0;0;1.84278953075409;0;5;0;0;0;0;1;1;0;0;0
MLI;691006;2021;691;6;2;1;2;1;0;0;1;1;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;3.4883975982666;3;1;0;0;0;0;1;1;0;0;0
MLI;691007;2021;691;7;2;1;2;1;0;0;1;1;0;0;0;1;0;0;0;4;5;0;0;0;0;0;0;0;0.210366681218147;;;;;;1;1;1;0;0;0
MLI;691008;2021;691;8;2;1;2;1;0;0;1;1;0;0;0;0;0;0;0;4;5;0;0;0;0;0;0;0;6.39132642745972;0;5;0;0;0;0;1;1;0;0;0
MLI;691009;2021;691;9;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;4;6;0;0;0;0;0;0;0;1.63095474243164;2;6;0;0;10;0;0;0;0;1;0
MLI;691010;2021;691;10;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;4;6;0;0;0;0;0;0;0;2.60618448257446;3;2;0;0;7;0;0;0;0;1;0
MLI;691011;2021;691;11;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;4;6;0;0;0;0;0;0;0;1.69475126266479;2;8;0;0;0;0;0;0;0;1;0
MLI;691012;2021;691;12;2;1;2;1;0;0;0;0;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;2.82894825935364;21;8;0;0;0;0;0;0;0;1;0
MLI;692001;2021;692;1;2;1;1;1;0;1;0;0;0;0;0;1;0;0;0;4;6;0;0;0;0;0;0;0;16.3911257982254;4;6;0;0;13;1;1;1;0;1;0
MLI;692002;2021;692;2;2;1;2;1;0;0;1;1;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;3.70863336324692;2;0;0;0;0;1;1;1;1;0;0
MLI;692003;2021;692;3;2;2;2;1;0;0;0;0;0;0;0;1;0;0;0;4;6;0;0;0;0;0;0;0;8.76790237426758;14;3;0;0;0;0;0;1;0;0;0
MLI;692004;2021;692;4;2;1;2;1;0;1;0;0;0;0;0;1;0;0;0;4;6;0;0;0;0;0;0;0;4.35302573442459;;;;;;1;0;1;0;0;0
MLI;692005;2021;692;5;2;1;2;1;0;1;0;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;9.20126235485077;5;2;0;0;21;1;1;1;0;0;0
MLI;692006;2021;692;6;2;1;2;1;0;1;1;0;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;3.94341039657593;4;4;0;0;4;0;1;0;1;0;0
MLI;692007;2021;692;7;2;1;2;1;0;1;0;0;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;4.72279977798462;3;0;0;0;0;0;1;1;0;0;0
MLI;692008;2021;692;8;2;1;2;1;0;0;0;1;0;0;0;1;0;0;0;4;5;0;0;0;0;0;0;0;5.60349035263062;8;8;0;0;4;0;1;0;0;0;0
MLI;692009;2021;692;9;2;1;2;1;0;0;0;0;0;0;0;0;0;0;1;4;5;1;0;0;0;0;1;0;1.41119998693466;4;3;0;0;5;0;1;0;0;0;0
MLI;692010;2021;692;10;2;1;2;1;0;0;0;1;0;0;1;1;0;1;1;4;3;0;0;0;0;0;0;0;0.909900009632111;1;6;0;0;22;0;1;1;0;0;0
MLI;692011;2021;692;11;2;1;2;1;0;0;1;1;0;0;1;1;0;1;1;4;3;1;0;0;0;0;0;0;2.44129997491837;9;0;0;0;7;1;1;1;1;1;0
MLI;692012;2021;692;12;2;1;2;1;0;0;1;1;0;0;1;1;0;1;1;4;3;1;0;0;0;0;0;0;0.575500011444092;5;0;0;0;0;1;0;0;0;0;0
MLI;693001;2021;693;1;2;1;2;1;1;0;1;1;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0
MLI;693002;2021;693;2;2;1;2;1;1;0;1;1;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;1.2647397518158;2;0;0;0;0;0;0;0;0;0;0
MLI;693003;2021;693;3;2;2;2;1;1;0;1;1;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;2.22000002861023;2;0;0;0;0;0;0;0;0;0;0
MLI;693004;2021;693;4;2;1;2;1;1;0;1;1;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;1.73397791385651;3;0;0;0;0;0;0;0;0;0;0
MLI;693005;2021;693;5;2;1;2;1;0;1;1;1;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;2.91206419467926;2;0;0;0;6;0;1;0;1;1;0
MLI;693006;2021;693;6;2;1;2;1;0;0;1;1;0;0;1;1;0;1;0;4;3;0;0;0;0;0;0;0;4.36187410354614;3;0;0;0;6;1;1;0;1;1;0
MLI;693007;2021;693;7;2;1;2;1;0;0;1;1;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;4.620276927948;4;5;0;0;8;0;1;0;1;0;0
MLI;693008;2021;693;8;2;1;2;1;0;1;1;1;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;0.685330808162689;4;15;0;0;3;0;1;0;1;1;0
MLI;693009;2021;693;9;2;1;2;1;0;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;2.83064913749695;0;10;0;0;0;0;1;0;0;0;0
MLI;693010;2021;693;10;2;1;2;1;0;0;1;1;0;0;1;0;0;1;0;4;3;0;0;0;0;0;0;0;2.88540053367615;4;4;0;0;0;0;1;0;0;0;0
MLI;693011;2021;693;11;2;1;2;1;0;1;1;1;0;0;0;0;0;0;0;4;5;0;0;0;0;0;0;0;3.44236326217651;2;25;0;0;4;0;1;0;1;0;0
MLI;693012;2021;693;12;2;1;2;1;0;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;3.09148907661438;3;7;0;0;0;0;1;0;0;0;0
MLI;694001;2021;694;1;2;1;2;1;0;0;1;1;0;0;0;0;0;0;0;4;6;0;0;0;0;0;0;0;0.0960399881005287;0;0;0;0;17;1;0;0;0;1;0
MLI;694002;2021;694;2;2;1;2;1;0;0;1;1;0;0;0;0;0;0;0;4;6;1;0;0;0;0;0;0;0.461027562618256;1;6;0;0;0;1;0;0;1;1;0
MLI;694003;2021;694;3;2;1;2;1;0;0;1;1;0;0;0;0;0;0;0;4;6;0;0;0;0;0;0;0;0.422874867916107;0;2;0;0;25;0;0;0;1;1;0
MLI;694004;2021;694;4;2;1;2;1;0;1;1;1;0;0;0;0;0;0;0;4;6;0;0;0;0;0;0;0;0.223355323076248;1;2;0;0;0;0;0;1;1;1;0
MLI;694005;2021;694;5;2;1;2;1;0;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;;0;5;0;0;0;0;0;1;0;0;0
MLI;694006;2021;694;6;2;1;2;1;0;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;;;;;;;0;0;1;1;0;0
MLI;694007;2021;694;7;2;1;2;1;0;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;;;;;;;1;0;0;1;0;0
MLI;694008;2021;694;8;2;1;1;1;0;0;1;1;0;0;0;0;0;0;0;4;5;0;0;0;0;0;0;0;;;;;;;0;0;0;1;0;0
MLI;694009;2021;694;9;2;1;2;1;0;0;1;1;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;;1;4;0;0;5;1;0;0;1;1;0
MLI;694010;2021;694;10;2;1;2;1;0;0;1;1;0;0;1;1;0;1;1;4;3;0;0;0;0;0;0;0;;2;9;0;0;0;0;0;1;1;0;0
MLI;694011;2021;694;11;2;1;2;1;0;0;1;1;0;0;1;1;0;1;1;4;2;0;0;0;0;0;0;0;;0;5;0;0;22;0;0;0;1;1;0
MLI;694012;2021;694;12;2;1;2;1;0;0;1;1;0;0;1;1;0;1;0;4;3;0;0;0;0;0;0;0;;1;5;0;0;12;0;0;0;1;1;0
MLI;696001;2021;696;1;1;1;3;1;0;0;1;1;0;1;0;1;0;0;0;2;1;1;0;1;0;0;0;0;;;;;;;0;0;1;0;0;0
MLI;696002;2021;696;2;1;1;4;1;0;0;1;1;0;0;0;1;0;0;0;4;6;0;0;0;0;0;0;0;;0;0;0;0;12;1;1;1;0;1;0
MLI;696003;2021;696;3;1;1;2;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;0;1;0;0;1;0;1.04742527008057;1;2;0;0;0;0;1;1;0;0;0
MLI;696004;2021;696;4;1;1;2;1;0;0;1;1;0;1;0;0;0;0;0;2;1;1;0;0;0;0;0;0;;0;2;0;0;6;0;0;0;0;1;0
MLI;696005;2021;696;5;1;1;2;1;0;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;3.36224573850632;5;2;0;0;0;0;1;0;0;0;0
MLI;696006;2021;696;6;1;1;2;1;0;0;1;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0.994391918182373;1;6;0;0;4;1;1;0;0;1;0
MLI;696007;2021;696;7;1;1;4;1;0;0;1;1;0;0;0;0;0;0;0;4;5;0;0;0;0;0;0;0;0.691036820411682;0;4;0;0;0;0;0;0;1;1;0
MLI;696008;2021;696;8;1;1;3;1;0;0;1;1;0;1;0;0;0;0;0;2;1;1;0;0;0;0;0;0;;;;;;;0;1;0;0;0;0
MLI;696009;2021;696;9;1;2;2;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;0;0;0;0;1;0;;0;5;0;0;0;0;0;0;0;1;0
MLI;696010;2021;696;10;1;1;2;1;0;1;1;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;0;1.64294683933258;0;3;0;0;0;0;0;0;0;0;0
MLI;696011;2021;696;11;1;1;2;1;0;0;1;1;0;0;0;0;0;1;1;4;6;0;0;0;0;0;0;0;1.04801225662231;0;1;0;0;0;0;0;0;0;0;0
MLI;696012;2021;696;12;1;1;2;1;0;0;1;1;0;0;0;0;0;1;1;4;6;0;0;0;0;0;0;0;;0;4;0;0;0;0;0;0;1;1;0
MLI;697001;2021;697;1;2;1;1;1;0;0;1;1;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;697002;2021;697;2;2;1;1;1;1;0;1;1;0;1;0;1;0;0;0;4;1;0;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;697003;2021;697;3;2;1;4;1;0;0;1;1;0;1;0;1;0;0;0;2;1;0;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;697004;2021;697;4;2;1;2;1;0;0;1;1;0;1;0;1;0;0;0;4;1;0;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;697005;2021;697;5;2;1;1;1;0;1;1;1;1;1;0;1;0;0;0;1;1;1;0;0;0;0;1;0;;;;;;;0;0;0;0;0;0
MLI;697006;2021;697;6;2;1;3;1;0;1;1;1;0;1;0;1;0;0;0;2;1;1;0;0;0;0;0;0;2.16388177871704;;;;;;0;1;0;1;0;0
MLI;697007;2021;697;7;2;1;2;1;0;1;1;1;1;1;0;1;0;0;0;1;1;1;0;1;0;0;1;0;;;;;;;0;0;0;0;0;0
MLI;697008;2021;697;8;2;1;2;1;0;1;1;1;1;1;0;1;0;1;0;1;1;1;0;1;0;0;1;0;;;;;;;0;0;0;0;0;0
MLI;697009;2021;697;9;2;1;2;1;0;1;1;1;1;1;0;0;0;1;0;1;1;1;0;1;0;1;0;0;;;;;;;0;0;0;0;0;0
MLI;697010;2021;697;10;2;1;2;1;0;1;1;1;1;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;;;;;;;0;0;0;0;0;0
MLI;697011;2021;697;11;2;1;2;1;0;0;1;1;1;1;0;0;0;0;0;1;1;1;0;1;0;0;0;0;;24;18;0;0;0;0;0;0;0;0;0
MLI;697012;2021;697;12;2;1;2;1;0;1;1;1;1;1;0;0;0;0;0;1;1;1;0;1;0;0;0;0;4.43166065216064;;;;;;0;0;0;0;0;0
MLI;698001;2021;698;1;1;1;2;1;0;0;1;1;0;0;1;1;0;0;0;4;3;1;0;0;0;0;1;0;4.02569699287415;7;11;0;0;28;0;1;0;0;0;0
MLI;698002;2021;698;2;1;1;2;1;0;0;1;1;0;0;1;1;0;0;0;4;3;1;0;0;0;0;1;0;3.23749458789825;0;14;0;0;0;0;1;0;0;0;0
MLI;698003;2021;698;3;1;1;2;1;0;0;1;1;0;0;1;1;0;0;0;4;3;1;0;0;0;0;1;0;2.45883065462112;2;7;0;0;0;0;1;0;0;0;0
MLI;698004;2021;698;4;1;1;2;1;0;0;1;1;0;0;1;1;0;0;0;4;3;0;0;0;0;0;0;0;4.97532039880753;10;2;0;0;0;1;0;0;0;0;0
MLI;698005;2021;698;5;1;1;1;1;0;1;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;6.18286430835724;2;9;0;0;0;1;1;0;0;0;0
MLI;698006;2021;698;6;1;1;2;1;0;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;7.56185913085938;2;24;0;14;6;0;1;1;1;1;0
MLI;698007;2021;698;7;1;1;2;1;0;1;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;4.63715863227844;;;;;;0;0;0;0;0;0
MLI;698008;2021;698;8;1;1;2;1;0;1;1;1;0;0;1;0;0;0;0;4;3;1;0;0;0;0;1;0;5.63737785816193;1;6;0;0;0;1;1;1;0;0;0
MLI;698009;2021;698;9;1;1;2;1;0;1;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;6.3600001335144;1;9;0;0;0;0;1;0;0;1;0
MLI;698010;2021;698;10;1;1;2;1;0;0;1;1;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;4.31999999284744;2;8;0;0;0;0;1;0;0;0;0
MLI;698011;2021;698;11;1;1;2;1;0;1;0;0;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;27.3571193218231;4;7;0;0;0;0;1;0;0;0;0
MLI;698012;2021;698;12;1;1;2;1;0;0;1;1;0;0;1;0;0;0;0;4;3;1;0;0;0;0;1;0;5.92999982833862;;;;;;0;1;0;0;0;0
MLI;705001;2021;705;1;2;1;2;1;0;0;0;0;0;0;0;1;0;0;1;4;5;0;0;0;0;0;0;0;1.9698381125927;0;16;0;0;0;0;1;1;1;1;0
MLI;705002;2021;705;2;2;1;2;0;0;0;0;0;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;9.34362840652466;;;;;;0;1;1;1;0;0
MLI;705003;2021;705;3;2;1;2;1;0;0;0;0;0;0;0;1;0;0;0;4;5;0;0;0;0;0;0;0;1.83481612801552;0;10;0;0;20;0;1;1;0;1;1
MLI;705004;2021;705;4;2;1;2;1;0;0;0;0;0;0;0;1;0;0;1;4;6;0;0;0;0;0;0;0;2.74176350235939;0;5;0;0;21;1;1;1;0;1;0
MLI;705005;2021;705;5;2;1;1;1;0;0;0;0;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;3.84134495258331;2;8;0;0;2;0;1;1;0;0;0
MLI;705006;2021;705;6;2;1;1;0;0;0;0;0;0;0;1;0;0;0;0;4;3;0;0;0;0;0;0;0;3.95422595739365;2;10;0;0;0;0;1;1;0;0;0
MLI;705007;2021;705;7;2;2;1;1;0;0;1;1;0;0;0;1;0;0;0;4;6;0;0;0;0;0;0;0;1.7599775493145;0;9;0;0;34;0;1;1;0;1;0
MLI;705008;2021;705;8;2;1;2;1;0;0;0;0;0;0;0;1;0;0;1;4;6;0;0;0;0;0;0;0;6.6035521030426;6;13;0;0;0;0;1;1;0;1;0
MLI;705009;2021;705;9;2;1;2;1;0;0;1;1;0;0;0;1;0;0;0;4;5;0;0;0;0;0;0;0;0.896000027656555;0;4;0;0;0;0;0;1;0;0;0
MLI;705010;2021;705;10;2;1;2;1;0;0;1;1;0;0;1;0;0;0;0;4;3;1;0;0;0;0;1;0;1;3;2;0;0;0;0;0;1;0;0;0
